video_id,title,channel_title,category_id,tags,views,likes,dislikes,comment_count,date
jvfVNcndIiM,“แจ็คสันหวัง“ อยากเจอ ”น้องเกล“ ที่สุด! | เขยไทยทำได้หยอดขนมครก ปั่นไอติม | 3 แซ่บ (Full) 25 พ.ค. 68,Polyplus Entertainment,24,[none],773592,18774,0,722,25.05
K2k1svDx70M,Chitti |New Comedy Video😂||Rising Boy Entertainment..,RISING BOYS ENTERTAINMENT,23,[none],766748,25651,0,827,03.02
kFKdRlrqU0E,If Holi is war zone jung🤣‼️ #entertainment #trending #holi #funny #shorts #viralvideo #facts #fun,Aakash__80,24,If Holi is war zone jung🤣‼️ #entertainment #trending #holi #funny #shorts #viralvideo #facts #fun|Entertainment|Shorts|Funny|Comedy|Trending|Viral video|Funny viral|Comedy video|Trending shorts|Trending funny,1429049,8745,0,17,09.05
nXFj_97psog,Deleted Scene: Normani & Hailey Bieber break down the best way to eat crab | WHO'S IN MY BATHROOM?,Hailey Rhode Bieber,22,[none],751521,41327,0,222,04.02
kyRsbhpTE28,Laughter Chefs S2 | Aly के Reem को instructions | Best Moments #ColorsTV,Colors TV,24,laughter chefs|laughter chefs unlimited entertainment promo|laughter chefs unlimited entertainment|colors tv|colors tv promo|colors tv latest ep|colors tv new serial|colors tv full shows|colors tv serials|laughter chefs unlimited full episode|laughter chefs promo|hindi serials|colorstv|karan kundra|comedy show|haarsh limbachiyaa|Arjun Bijlani|Jannat Zubair|Krushna Abhishek|aly instructs reem,1497439,26911,0,38,30.04
1bAiDgn_MfA,#trending #telugu #youtubeshorts #viral #yt #family #comedy #ytshorts #entertainment #funny #fun,SUBHANI FAMILY VIBES,24,[none],1358550,14246,0,13,23.05
gOuYp1XnUDY,You Must Hug Me #entertainment #trending #youtubeshorts,AlwaysPiliPili,24,[none],1522732,29822,0,80,03.05
R24SBWorJjE,SETELAH LEBARAN MAKIN PRODUKTIF!! NAGITA BIKIN SOTO MIE!! AUTO NGILER!!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,734792,11867,0,483,06.04
6gEIK8XRERU,RAFATHAR KASI SUREPRISE TIETA MALEM2!! TEH LILY IKUT NGERAYAIN ULANG TAHUN BARENG TIETA DAN KELUARGA,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,730034,16294,0,1127,07.04
LKZFh-bBtW8,sunil Shetty sir ki saza#dancedeewane #entertainment #viralvideo #sunilshetty #karishmakapoor,Avyukt surya,24,[none],1266569,21113,0,16,02.06
2gdvs_60vQw,Prank On couple (PART5) | Unexpected Twist | Pranks Gone Emotional | ANS Entertainment 2024,ANS Entertainment,24,pranks in india|prank|ans entertainment|ans 2.0|ans entertainment channel|ans entertainment prank|ans new video|ans new prank|ans latest prank|Prank On Girlfriend (PART3)|Pranks Gone Emotional|Unexpected Twist|Prank On couple (PART5)|Prank On couple ans|ans Prank On couple|Prank On couple,710372,19833,0,457,25.05
XuV5Acse42Y,ஒரு😳மனசாட்சி வேண்டாம்😅#reels #shorts #lifestyle #couple #anandjillu #entertainment #trending,Anand Jillu,22,[none],1704467,18341,0,43,03.06
qWlJscGCcZc,उड़ान - The Journey Of A UPSC Girl | Inspiring Short Film | M2R Entertainment,M2R Entertainment,24,उड़ान - The Journey Of A UPSC Girl|collector sahiba biopic short film|biograpghy of collector sahiba|rickshewale ka beta bana ias govind|रिक्शेवाले का बेटा बना IAS अफसर|IAS officer बनने अनोखी story|best short film on upsc aspirants|upsc short film in hindi|manoj sharma and sharddha love story|biopic of manoj sharma ips|short film on mukerjee nagar,681902,11810,0,469,19.04
2gdvs_60vQw,Prank On couple (PART5) | Unexpected Twist | Pranks Gone Emotional | ANS Entertainment 2024,ANS Entertainment,24,pranks in india|prank|ans entertainment|ans 2.0|ans entertainment channel|ans entertainment prank|ans new video|ans new prank|ans latest prank|Prank On Girlfriend (PART3)|Pranks Gone Emotional|Unexpected Twist|Prank On couple (PART5)|Prank On couple ans|ans Prank On couple|Prank On couple,710372,19833,0,457,25.05
XuV5Acse42Y,ஒரு😳மனசாட்சி வேண்டாம்😅#reels #shorts #lifestyle #couple #anandjillu #entertainment #trending,Anand Jillu,22,[none],1704467,18341,0,43,03.06
qWlJscGCcZc,उड़ान - The Journey Of A UPSC Girl | Inspiring Short Film | M2R Entertainment,M2R Entertainment,24,उड़ान - The Journey Of A UPSC Girl|collector sahiba biopic short film|biograpghy of collector sahiba|rickshewale ka beta bana ias govind|रिक्शेवाले का बेटा बना IAS अफसर|IAS officer बनने अनोखी story|best short film on upsc aspirants|upsc short film in hindi|manoj sharma and sharddha love story|biopic of manoj sharma ips|short film on mukerjee nagar,681902,11810,0,469,19.04
XuK_L7MITdU,Nia Sharma & Ankita Lokhande Fun During Shoot for Laughter Chefs Season 2,Instu lovers,24,nia sharma|ankita lokhande|laughter chefs season 2|elvish yadav|aly goni|karan kundra|laughter chefs 2,1190367,0,0,42,25.04
Irve8Qfe4uE,Akshay Kumar Makeup For Entertainment Movie #shorts,Arwaz Creator,24,[none],916255,18198,0,6,16.03
IGo52KRRVc4,BERBURU DURIAN DI BANGKOK!!! NAGITA SAMPE KALAP!!! CIPUNG DAN NCUS RINI ASIK KULINERAN!!!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,639880,11681,0,870,19.05
YfuKomnybb0,#SarkaarS4 Episode 1 to 11 streaming now on aha! #sarkaar4 #entertainment #sudigalisudheer #gameshow,aha-Telugu,22,[none],740338,39844,0,30,03.07
X-nWpJ_klBo,RAFFI NAGITA FAMILY TIME SINGKAT KE SHANGHAI! RAFATHAR CIPUNG LILY KEGIRANGAN BISA PERGI SEKELUARGA!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,625834,15728,0,2560,27.04
msaO3lpEtA0,I appreciate all the affection ❤️✨ ​⁠@ApolloSant #entertainment #duet #transition,Mayca Brasil,24,[none],1775288,8367,0,13,01.05
kC5VZGv056o,কফিলের ছেলেকে দেশি সান্ডা খাওয়াই দিছে | Bangla Funny Video | Family Entertainment  bd | Desi Cid,Maruf Family Entertainment,24,[none],1088303,23237,0,172,15.05
C6J9OFEZPJw,"Now, Coming with much more entertainment💥| Robinhood | Nithiin | Sreeleela | David Warner #YTShorts",Mythri Movie Makers,24,Now Coming with much more entertainment💥|Robinhood|Nithiin|Sreeleela|David Warner|YTShorts|Venky|Venky Kudumula|GV Prakash|Mythri Movie Makers|Robinhood Movie|Nithiin Robinhood|Robinhood Nithiin latest movie|Nithiin Sreeleela Movie|Sreeleela Latest Telugu movies 2025|Robinhood Telugu Movie|2025 Latest Telugu Movies|Robinhood Trailer|Robinhood David Warner|Latest Telugu Movies 2025|Latest Telugu Trailers|David Warner Lastest Video,788407,25929,0,60,27.03
pZX2vSsgXA0,BEST HIGH SCHOOL LOVE DRAMA || THE BOYFRIEND SNATCHER || JVN ENTERTAINMENT,JVN Entertainment,24,[none],594681,1391,0,109,04.11
Eie3qpStAL0,အတ္တဆူး - Mini Episode - 50 | မြန်မာရုပ်သံဇာတ်လမ်းတွဲ,M Entertainment Channel,24,tvchannel|channel|mentertainmentchannel|mchannel|myanmarseries|AttaSue|အတ္တဆူး|မြန်မာရုပ်သံဇာတ်လမ်းတွဲ|အောင်ရေချမ်း|ခြူးလေး|မိုးပွင့်ဖြူ|ညီနန္ဒ|မြတ်ကေသီအောင်|AungYayChan|ChueLay|MoePwintPhyu|NyiNanda|MyatKayThiAung,594563,14745,0,184,26.04
A-OnTtsU0FI,အတ္တဆူး - Mini Episode - 54 | မြန်မာရုပ်သံဇာတ်လမ်းတွဲ,M Entertainment Channel,24,tvchannel|channel|mentertainmentchannel|mchannel|myanmarseries|AttaSue|အတ္တဆူး|မြန်မာရုပ်သံဇာတ်လမ်းတွဲ|အောင်ရေချမ်း|ခြူးလေး|မိုးပွင့်ဖြူ|ညီနန္ဒ|မြတ်ကေသီအောင်|AungYayChan|ChueLay|MoePwintPhyu|NyiNanda|MyatKayThiAung,572677,13899,0,147,28.04
1LqR5OwokPQ,"MODI'S FAN ABID ALI ON PAHALGAM KA BADLA, PAHALGAM INCIDENT LATEST NEWS, INDIA VS PAKISTAN ON LOC",Real entertainment tv,24,[none],571139,17092,0,5072,25.04
Vzkfajp2xL0,နတ်သမီးနက္ခတ် - Mini Episode-1 | မြန်မာရုပ်သံဇာတ်လမ်းတွဲ,M Entertainment Channel,24,mentertainmentchannel|mchannel|entertainment|series|နတ်သမီးနက္ခတ်|venusluck|tarot|romanticseries|sign|zodiacsign|romance|love|lovestory|luck|ဝတ်မှုံရွှေရည်|တိုင်ရွန်‌|အေးချမ်းမောင်|အောင်ရဲထိုက်|ဟိန်းသစ်စ|ဟင်နရီ|Kira,565455,11461,0,67,10.05
i_M1MCGMZH4,INTIP ISI RUMAH MEWAH BUAT LILY DARI RAFFI NAGITA YANG UDAH HAMPIR JADI!!!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,566052,14470,0,1896,24.05
mju7s_EnLA0,yah Kya Ho Gaya 🥹 #shorts #entertainment,Shantanu Ki Masti,24,[none],1538726,5565,0,0,29.04
JnrzU7KriFE,Fast Food Sodhapal | MC Entertainment,MC Entertainment,24,mabu crush|mc entertainment|mabu crush tik tok|mabu crush channel|amc entertainment mabu crush|mabu crush short films|mabu short film|mc entertainment channel|mabu crush youtube channel|mc entertainment sodhapal|mc entertainment in tamil|mc entertainment shorts|mc entertainment comedy|mc entertainment new video|comedy video mc entertainment|mcentertainment|mc entertainment friends series|fast food sodhapal|fast food|fast|food|sodhapal|mabu fastfood comedy,555052,13791,0,88,12.03
DzKh3-zyTDQ,She Was Very Surprised #entertainment #youtubeshorts #comedy,AlwaysPiliPili,24,[none],1270625,9505,0,23,25.05
kH1WDbq5ePY,#Chala Hawa Yeu Dya #Shorts #Zee Marathi #Entertainment #Comedy Show,Zee Marathi,24,Chala Hawa Yeu Dya|Shorts|Zeemarathi|Entertainment|ComedyYtshorts|youtubeshorts|reels|instareels|Zee Marathi|झी मराठी|ZeeMarathi|Marathi|video|free|download|youtube|show|serial|entertainment|drama|emotional scene|daily soap|Indian Marathi Show|famous|popular|indian|daily|romantic|family|india|new season|story,682885,9628,0,6,20.09
yqi4CVUdPIk,Selfi Yamma - Firasat | Official Music Video,3D Entertainment,10,selfi yamma|lagu dangdut terbaru|music video teaser|teaser|selfi yamma lida|lagu terbaru selfi yamma|single selfi yamma|single terbaru selfi yamma|lagu dangdut selfi yamma|sellfi yamma|lagu baru selfi yamma|selfi lida|channel selfi yamma|lagu baru selfi yamma lida|selfi|3dent|official music video|musik video|klip selfi yamma|klip dangdut|lagu dangdut indonesia|dangdut selfi yamma|dangdut terbaru 2025|firasat|firasat selfi yamma,562058,46260,0,16301,28.05
osnkLkM7ess,"GAK ADA RAFFI NAGITA, LILY DIBIKIN SHOCK!!! TIBA2 DIAJAK KE KANDANG SAPI SAMA CIPUNG!!!",Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,547099,12621,0,1038,14.05
-RuMmE2GCxs,Waiter Prank on Girls ( Part8) | Battmeez Waiter Prank | ANS Entertainment 2025,ANS Entertainment,24,ans entertainment|ans|ans latest prank|ans new prank|ans entrtnmnt|ans entertnmnt|ans entertainment new prank|ans video new|prank on girls|prank in india|new prank video ans|ans prank new|best indian pranks|ans prank|ans funny prank 2020|ans comment prank|ans entertainment new video|ans real prank|part4|chacha aagye dhol prank|बत्तमीज़ टेलर प्रैंक|Battmeez Waiter Prank|Waiter Prank|Waiter Prank on Girls IN Train|PART3|part 8,540377,24720,0,1494,16.04
6TnYtcEBlus,samanta emotional #video #vairalshorth #tranding #entertainment #emotional #samanta,Energetic twins sisters,26,#vairalshorth|#tranding|#samanta|#emotionalsongs|#majilisongs|#sobhitha|#nagachaitanya,1550805,9340,0,23,09.05
4Ut-DvZcAas,KELUARGA MBAK LALA & OM MERRY SILATURAHMI KERUMAH ANDARA!!! RAFFI LANGSUNG BAGI2 THR!!!!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,534283,13142,0,1325,04.04
Xj1DApEKIgE,"KEMAREN BIKIN SOTO MIE, SEKARANG BIKIN RISOL!! INI DIA RISOL BUATAN MAMA GIGI!! RAFFI SUKA BANGET!!",Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,532833,12089,0,484,08.04
8hhR53JtPb0,LAGOT KAY INAY (COMEDY!),Gratienza Entertainment,24,[none],533951,2809,0,157,14.10
6FN-VspNwzY,"Peranbu (பேரன்பு) - Mon-Sat, 6.30 PM - Zee Tamil #shorts youtubeshorts",Zee Tamil,24,Zee Tamil|zeetamil|ஜீ தமிழ்|zee தமிழ்|Tamil channel|general entertainment channel|tamil tv serial|tamil serial|zee tamil show|entertainment|video|youtube|tv|popular shows|zee5|ZEEL|Peranbu|பேரன்பு|Vaishnavi Arulmozhi|Shamitha Shreekumar|Vimal Venkatesan|Karthik|Shanmathi|Raja Rajeshwari|tamil shorts,519303,26519,0,14,23.09
pF5L1eJQNvk,Drama juniors irya punches on sudheer🤣😂 #comedy#funny#entertainment#telugu#shows#trending#shorts,Sure Fun Telugu,24,[none],1160033,26775,0,12,03.06
WffnMzrBz6k,Behroopia Episode 11 Teaser #shorts #behroopia #drama #greentv,Green TV Entertainment,24,Behroopia|Faysal Quraishi|Green TV Entertainment|Faysal Quraishi Drama|New Drama|Green New Drama|Faysal Quraishi New Drama|Faysal Quraishi Green TV Drama|behroopia|Behroopia Faysal Quraishi|best drama|latest drama|Madiha Imam|green entertainment|behroopia teaser|behroopia drama|behroopia episode 11 teaser|behroopia ep 11 teaser|#drama|behroopia episode 11|Behroopia Ep 11|behroopia ep 11 promo|behroopia 11|behroop ep 11,1008363,10917,0,20,23.05
0iv-fvU4lkA,"PULES : PERTAMA KALINYA VOLLY, BOY WILLIAM LANGSUNG MELAWAN TEAM LESLAR, SIAPA YANG BAKAL MENANG?!",Leslar Entertainment,24,Leslar|Rizky Billar|Lesti Kejora|Lesti|Billar|Leslarans|Secret Of Leslar|Utun|Kiyut|couple|indonesian|artist|singer|dangdut|kejora|Leslar Junior|Entertainment|Creator|Digital|Abang L|Baby L|Levian|Al Fatih|Levian Billar,505330,22473,0,2262,30.04
bLmiwbA3DVs,ভাগ্নে কাদার ভিতর আটকে গেছে #Anam Entertainment Gallery #Mama vagne #shorts #entertainment,Anam Entertainment Gallery,24,[none],878601,4860,0,4,21.05
rC5qSoyrjto,She Just Put It On My Head #entertainment #youtubeshorts #comedy,AlwaysPiliPili,24,[none],935430,11352,0,24,11.05
CQJzAYh-jpY,samanta vs sobhitha entatainment emotional #viralvideo #entertainment #tranding #newreels,Energetic twins sisters,26,#emotionalsongs|#vairalshorth|#entatainment|#newreels|#youtube|#samanta|#sobhitha,1421258,3682,0,251,17.05
uXMnL9L8a3M,အတ္တဆူး - Mini Episode - 58 | မြန်မာရုပ်သံဇာတ်လမ်းတွဲ,M Entertainment Channel,24,tvchannel|channel|mentertainmentchannel|mchannel|myanmarseries|AttaSue|အတ္တဆူး|မြန်မာရုပ်သံဇာတ်လမ်းတွဲ|အောင်ရေချမ်း|ခြူးလေး|မိုးပွင့်ဖြူ|ညီနန္ဒ|မြတ်ကေသီအောင်|AungYayChan|ChueLay|MoePwintPhyu|NyiNanda|MyatKayThiAung,494621,13474,0,94,04.05
1n3vlaEm9Gw,টাকা আছে অনেক #shorts #tasnuvatisha #banglanatok #entertainment #celebrityinterview #kalbela,Kalbela Entertainment,24,kalbela|kalbeladigital|kalbelamultimedia|কালবেলা|entertainment|bd news|bangla news|kalbela news|কালবেলা বাংলা নিউজ|কালবেলা নিউজ|tasnuva tisa|tasnuva tisa natok,1097964,9814,0,21,04.05
tiS1l9kZI2U,SAHUR TERAKHIR DIBULAN RAMADHAN!! RAFFI NAGITA RAFATHAR SAHUR DITEMENIN LILY!!!,Rans Entertainment,24,rans|raffi ahmad|nagita|nagita slavina|rafathar|ransfathar|daily vlog rans|vlog raffi ahmad|nagita slavina fashion|fashion nagita slavina|fashion raffi ahmad|update raffi ahmad|update rans|rans terkini|merry raffi ahmad|lala rafathar|rieta amelia|syahnaz|nisya ahmad|sultan andara|diva andara|memsye|pepsye|rifithir|vlog terbaru rans|RANS|raffinagita|animasi|si aa|kartun si aa|rans animasi|rans animation studios,490337,12302,0,1418,30.03
